station_origin,station_destination,flows,population,jobs,distance
Chiswick Park,Hyde Park Corner,4,1283,2410,9049.383449176577
Chiswick Park,Ickenham,0,1283,282,18226.603405637266
Chiswick Park,Kennington,0,1283,1161,13452.2094063677
Chiswick Park,Kew Gardens,0,1283,792,4277.971897887272
Chiswick Park,King's Cross St. Pancras,18,1283,33330,13311.484694789922
Chiswick Park,Knightsbridge,7,1283,6821,8465.42986087667
Chiswick Park,Ladbroke Grove,3,1283,2131,6289.114021029365
Chiswick Park,Lambeth North,1,1283,1319,12265.699945935929
Chiswick Park,Latimer Road,2,1283,1109,5629.5334861898245
Chiswick Park,Leicester Square,9,1283,8847,10981.590242018416
Chiswick Park,Leyton,0,1283,1447,23906.2722137725
Chiswick Park,Leytonstone,0,1283,1844,25570.11577406398
Chiswick Park,Liverpool Street,11,1283,61122,15076.46801736718
Chiswick Park,London Bridge,14,1283,29930,13446.78690437942
Chiswick Park,Maida Vale,0,1283,949,10721.99321699437
Chiswick Park,Manor House,0,1283,1311,18517.05795950223
Chiswick Park,Mansion House,45,1283,7815,13725.93719454304
Chiswick Park,Marble Arch,2,1283,6145,10479.740232332588
Chiswick Park,Marylebone,1,1283,4250,10393.26932695087
Chiswick Park,Mile End,0,1283,3759,18986.700390854123
Chiswick Park,Moorgate,2,1283,24574,15011.79479504703
Chiswick Park,Mornington Crescent,1,1283,2927,13385.063659250887
Chiswick Park,Newbury Park,0,1283,559,32233.45276436769
Chiswick Park,North Acton,5,1283,3168,7295.261660543751
Chiswick Park,North Ealing,4,1283,332,3225.9760901606005
Chiswick Park,North Greenwich,2,1283,6276,20955.779930884848
Chiswick Park,Northfields,3,1283,864,3855.8293115994143
Chiswick Park,Northolt,1,1283,663,15394.341605544625
Chiswick Park,Northwick Park,0,1283,1713,16725.58199711671
Chiswick Park,Notting Hill Gate,2,1283,5490,7764.665495230442
Chiswick Park,Old Street,12,1283,15897,15865.314513792011
Chiswick Park,Osterley,0,1283,521,7347.495748104549
Chiswick Park,Oval,1,1283,2544,14367.367090706217
Chiswick Park,Oxford Circus,25,1283,44368,10839.839224700965
Chiswick Park,Paddington,19,1283,20198,9001.754707218846
Chiswick Park,Park Royal,25,1283,1552,4325.63454078899
Chiswick Park,Parsons Green,4,1283,2711,7715.649248653368
Chiswick Park,Perivale,1,1283,532,11979.440224013026
Chiswick Park,Piccadilly Circus,23,1283,13641,10606.898836248602
Chiswick Park,Pimlico,2,1283,5585,10903.474078077215
Chiswick Park,Putney Bridge,2,1283,2494,8710.111597969835
Chiswick Park,Ravenscourt Park,21,1283,1895,2269.9517454730126
Chiswick Park,Rayners Lane,1,1283,426,12816.469012927342
Chiswick Park,Regent's Park,0,1283,3364,11620.766401164045
Chiswick Park,Richmond,3,1283,5397,6446.135161966908
Chiswick Park,Rickmansworth,0,1283,937,28280.67031987868
Chiswick Park,Royal Oak,4,1283,856,8064.458194505267
Chiswick Park,Ruislip,0,1283,257,16440.948423288995
Chiswick Park,Ruislip Gardens,0,1283,167,18604.21785241144
Chiswick Park,Ruislip Manor,0,1283,408,15762.062443050374
Chiswick Park,Russell Square,7,1283,5172,12686.496427637006
Chiswick Park,Seven Sisters,0,1283,10191,20806.832722310734
Chiswick Park,Shepherd's Bush Market,0,1283,416,4549.408455505224
Chiswick Park,Sloane Square,21,1283,8229,8337.836913944977
Chiswick Park,South Ealing,5,1283,670,3402.8840209225764
Chiswick Park,South Harrow,2,1283,387,11010.912306791499
Chiswick Park,South Kensington,30,1283,15325,7164.614542343543
Chiswick Park,South Ruislip,0,1283,289,17718.332126255067
Chiswick Park,South Woodford,0,1283,766,28544.087127638995
Chiswick Park,Southfields,3,1283,1351,11399.565283230808
Chiswick Park,Southgate,0,1283,874,26608.371934749204
Chiswick Park,Southwark,10,1283,10326,12348.437819276918
Chiswick Park,St. James's Park,34,1283,13339,10280.901523492748
Chiswick Park,St. John's Wood,1,1283,3982,12964.156444457576
Chiswick Park,St. Paul's,0,1283,13446,13640.69702173155
Chiswick Park,Stamford Brook,3,1283,784,1560.6621913033362
Chiswick Park,Stepney Green,1,1283,1879,17957.428013583405
Chiswick Park,Stockwell,0,1283,1623,13235.658040894079
Chiswick Park,Stratford,1,1283,55954,21774.92928784826
Chiswick Park,Sudbury Hill,4,1283,277,9525.44664775733
Chiswick Park,Sudbury Town,2,1283,218,7908.390032462892
Chiswick Park,Temple,28,1283,6780,12313.63209901665
Chiswick Park,Tooting Bec,0,1283,1239,18230.835666209598
Chiswick Park,Tooting Broadway,0,1283,4506,19305.797108555016
Chiswick Park,Tottenham Court Road,4,1283,19126,11567.530612581502
Chiswick Park,Tottenham Hale,1,1283,3239,21960.371890190003
Chiswick Park,Tower Hill,14,1283,8286,15074.695776871973
Chiswick Park,Turnham Green,1,1283,1515,950.3729810236244
Chiswick Park,Turnpike Lane,0,1283,992,20838.71731795097
Chiswick Park,Upton Park,0,1283,1642,24083.56214577668
Chiswick Park,Uxbridge,10,1283,4316,21495.435728212608
Chiswick Park,Vauxhall,10,1283,16242,11728.80233138475
Chiswick Park,Victoria,25,1283,33251,9503.595927173825
Chiswick Park,Walthamstow Central,0,1283,5271,24933.6413647729
Chiswick Park,Warren Street,7,1283,17309,11989.55367111402
Chiswick Park,Waterloo,5,1283,23466,11692.010889760319
Chiswick Park,Wembley Park,0,1283,5759,18541.260256641697
Chiswick Park,West Acton,1,1283,488,5483.766885801222
Chiswick Park,West Brompton,0,1283,5859,6070.54904081664
Chiswick Park,West Ham,0,1283,5487,21832.64800878673
Chiswick Park,West Harrow,0,1283,122,14180.581449338191
Chiswick Park,West Kensington,12,1283,1345,4562.037928804981
Chiswick Park,Westbourne Park,2,1283,1347,7095.053948462097
Chiswick Park,Westminster,14,1283,15466,10841.650863399522
Chiswick Park,White City,0,1283,5966,9349.082256778609
Chiswick Park,Whitechapel,11,1283,17633,16877.263830088883
Chiswick Park,Wimbledon,19,1283,6295,14415.127317802586
Chiswick Park,Wimbledon Park,0,1283,596,12759.215053213298
Chiswick Park,Wood Green,0,1283,2146,21769.542943354136
Chiswick Park,Wood Lane,2,1283,1578,5075.671410749714
Chorleywood,Acton Town,1,900,2202,30557.07875355396
Chorleywood,Aldgate,35,900,7782,38335.2120393774
Chorleywood,Amersham,18,900,256,6898.513438814172
Chorleywood,Angel,1,900,8103,35333.16248196291
Chorleywood,Baker Street,25,900,14973,31666.585417971728
Chorleywood,Bank and Monument,7,900,78549,37621.69980901646
Chorleywood,Barbican,22,900,9134,36471.75214253187
Chorleywood,Bethnal Green,2,900,4660,40021.4199592355
Chorleywood,Blackfriars,3,900,10849,36862.780232201796
Chorleywood,Blackhorse Road,0,900,2955,39212.46785160943
Chorleywood,Bond Street,16,900,20967,33410.863648679646
Chorleywood,Brixton,2,900,5084,40979.14203471353
Chorleywood,Camden Town,1,900,6348,36414.80129826522
Chorleywood,Canary Wharf,35,900,58772,43009.12223681147
Chorleywood,Canning Town,0,900,15428,45056.9197197534
Chorleywood,Cannon Street,1,900,4698,37771.22323447578
Chorleywood,Canons Park,0,900,526,26721.648378772796
Chorleywood,Chalfont & Latimer,32,900,554,3512.853291457741
Chorleywood,Chancery Lane,3,900,15391,35677.023771202716
Chorleywood,Charing Cross,8,900,7016,34975.81460977837
Chorleywood,Chesham,21,900,243,9828.789679716429
Chorleywood,Covent Garden,4,900,4355,35144.22887488258
